time,dirt
0,84
1,84
2,84
3,83
4,83
5,82
6,82
7,81
8,81
9,81
10,81
11,80
12,80
13,79
14,79
15,79
16,79
17,79
18,79
19,78
20,78
21,77
22,77
23,76
24,76
25,75
26,75
27,75
28,75
29,75
30,75
31,75
32,75
33,74
34,74
35,74
36,74
37,74
38,73
39,73
40,72
41,72
42,71
43,71
44,71
45,70
46,70
47,69
48,69
49,69
