time,dirt
0,84
1,84
2,83
3,83
4,82
5,82
6,82
7,81
8,81
9,80
10,80
11,80
12,79
13,79
14,78
15,78
16,78
17,77
18,77
19,77
20,77
21,77
22,77
23,77
24,77
25,77
26,76
27,76
28,75
29,75
30,75
31,75
32,74
33,74
34,73
35,73
36,72
37,72
38,71
39,71
40,70
41,70
42,70
43,70
44,70
45,70
46,70
47,70
48,70
49,69
