time,dirt
0,84
1,84
2,84
3,83
4,83
5,83
6,83
7,83
8,83
9,83
10,83
11,82
12,82
13,81
14,81
15,80
16,80
17,80
18,79
19,79
20,78
21,78
22,78
23,77
24,77
25,77
26,76
27,76
28,76
29,76
30,76
31,76
32,76
33,76
34,75
35,75
36,74
37,74
38,73
39,73
40,72
41,72
42,71
43,71
44,70
45,70
46,70
47,70
48,69
49,69
